学部,学院,学历,毕业年度,去向类别,单位名称,人数
信息学部,自动化学院,硕士,2023,就业,上海米哈游天命科技有限公司,1
信息学部,自动化学院,硕士,2023,就业,深圳前海微众银行股份有限公司,1
信息学部,自动化学院,硕士,2023,就业,城口县住房和城乡建设委员会,1
信息学部,自动化学院,硕士,2023,选调生,中国共产党宜宾市委员会组织部,1
信息学部,自动化学院,硕士,2023,就业,重庆海扶医疗科技股份有限公司,1
信息学部,自动化学院,硕士,2023,就业,上海途虎信息技术有限公司,1
信息学部,自动化学院,硕士,2023,升学,西安交通大学,1
信息学部,自动化学院,硕士,2023,就业,北京航天控制仪器研究所,1
信息学部,自动化学院,硕士,2023,就业,新华三技术有限公司合肥分公司,1
信息学部,自动化学院,硕士,2023,就业,摩尔线程智能科技(北京)有限责任公司武汉分公司,1
信息学部,自动化学院,硕士,2023,就业,深圳市汇川技术股份有限公司西安分公司,1
信息学部,自动化学院,硕士,2023,就业,航天天绘科技有限公司四川分公司,1
信息学部,自动化学院,硕士,2023,就业,长沙市日业电气有限公司,1
信息学部,自动化学院,硕士,2023,就业,四川航天烽火伺服控制技术有限公司,1
信息学部,自动化学院,硕士,2023,就业,TCL通讯科技(成都)有限公司,1
信息学部,自动化学院,硕士,2023,就业,深圳迈瑞生物医疗电子股份有限公司,1
信息学部,自动化学院,硕士,2023,就业,北京经纬恒润科技股份有限公司成都分公司,1
信息学部,自动化学院,硕士,2023,就业,西南电子设备研究所(中国电子科技集团公司第二十九研究所),1
信息学部,自动化学院,硕士,2023,就业,汉海信息技术(上海)有限公司,1
信息学部,自动化学院,硕士,2023,就业,北京达佳互联信息技术有限公司杭州分公司,1
信息学部,自动化学院,硕士,2023,就业,上海蔚来汽车有限公司,1
信息学部,自动化学院,硕士,2023,就业,深圳TCL新技术有限公司,1
信息学部,自动化学院,硕士,2023,选调生,中国共产党重庆市委员会组织部,1
信息学部,自动化学院,硕士,2023,就业,上海浦东发展银行股份有限公司成都分行,1
信息学部,自动化学院,博士,2023,就业,重庆邮电大学,3
信息学部,自动化学院,博士,2023,就业,重庆科技学院,2
信息学部,自动化学院,博士,2023,就业,河南工业大学,1
信息学部,自动化学院,博士,2023,就业,昆明理工大学,1
信息学部,自动化学院,博士,2023,就业,西安建筑科技大学,1
信息学部,自动化学院,博士,2023,就业,香港城市大学,1
信息学部,自动化学院,博士,2023,就业,中国科学院深圳先进技术研究院,1
信息学部,大数据与软件学院,本科,2021,升学,重庆大学,41
信息学部,大数据与软件学院,本科,2021,升学,北京理工大学,6
信息学部,大数据与软件学院,本科,2021,升学,南京大学,6
信息学部,大数据与软件学院,本科,2021,升学,华南理工大学,5
信息学部,大数据与软件学院,本科,2021,就业,花旗金融信息服务(中国)有限公司,4
信息学部,大数据与软件学院,本科,2021,就业,腾讯科技(深圳)有限公司,4
信息学部,大数据与软件学院,本科,2021,就业,上海汉得信息技术股份有限公司成都分公司,4
信息学部,大数据与软件学院,本科,2021,就业,马上消费金融股份有限公司,3
信息学部,大数据与软件学院,本科,2021,升学,中山大学,3
信息学部,大数据与软件学院,本科,2021,就业,商飞软件有限公司,3
信息学部,大数据与软件学院,本科,2021,就业,普联技术有限公司,3
信息学部,大数据与软件学院,本科,2021,升学,东南大学,3
信息学部,大数据与软件学院,本科,2021,升学,国防科技大学,2
信息学部,大数据与软件学院,本科,2021,升学,复旦大学,2
信息学部,大数据与软件学院,本科,2021,升学,北京航空航天大学,2
信息学部,大数据与软件学院,本科,2021,升学,西安交通大学,2
信息学部,大数据与软件学院,本科,2021,就业,广州博冠信息科技有限公司,2
信息学部,大数据与软件学院,本科,2021,就业,畅索软件科技(上海)有限公司,2
信息学部,大数据与软件学院,本科,2021,升学,四川大学,2
信息学部,大数据与软件学院,本科,2021,升学,中国科学技术大学,2
信息学部,大数据与软件学院,本科,2021,就业,招银网络科技(深圳)有限公司成都分公司,2
信息学部,大数据与软件学院,本科,2021,就业,中国银行股份有限公司陕西省分行,2
信息学部,大数据与软件学院,本科,2021,就业,网易(杭州)网络有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,中兴通讯股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,杭州迪普科技股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,烽火通信科技股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,深圳今日头条科技有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,北京大学重庆大数据研究院,1
信息学部,大数据与软件学院,本科,2021,就业,中国工商银行股份有限公司软件开发中心,1
信息学部,大数据与软件学院,本科,2021,就业,上海宝信软件股份有限公司,1
信息学部,大数据与软件学院,本科,2021,升学,西安微电子技术研究所,1
信息学部,大数据与软件学院,本科,2021,升学,中国科学院信息工程研究所,1
信息学部,大数据与软件学院,本科,2021,选调生,中国共产党丽江市委员会组织部,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,香港中文大学,1
信息学部,大数据与软件学院,本科,2021,就业,重庆新世纪电气有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,广州腾讯科技有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,重庆长安汽车股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,邦道科技有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,重庆威爱云科技有限公司,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,墨尔本大学,1
信息学部,大数据与软件学院,本科,2021,就业,北京五八信息技术有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,北京小米移动软件有限公司南京分公司,1
信息学部,大数据与软件学院,本科,2021,就业,成都天象互动网络游戏有限公司,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,伦敦大学学院,1
信息学部,大数据与软件学院,本科,2021,就业,杭州游卡网络技术有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,天津南大通用数据技术股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,淘宝(中国)软件有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,红云红河烟草(集团)有限责任公司昆明卷烟厂,1
信息学部,大数据与软件学院,本科,2021,就业,百度在线网络技术(北京)有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,北京三快在线科技有限公司,1
信息学部,大数据与软件学院,本科,2021,升学,中国科学院大学,1
信息学部,大数据与软件学院,本科,2021,就业,成都市普进通信技术有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,罗普特科技集团股份有限公司,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,纽约大学,1
信息学部,大数据与软件学院,本科,2021,升学,华东师范大学,1
信息学部,大数据与软件学院,本科,2021,就业,北京有竹居网络技术有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,趋势科技(中国)有限公司南京分公司,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,南洋理工大学,1
信息学部,大数据与软件学院,本科,2021,就业,厦门雷霆互动网络有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,深圳传音控股股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,国家税务总局佛山市顺德区税务局,1
信息学部,大数据与软件学院,本科,2021,升学,电子科技大学,1
信息学部,大数据与软件学院,本科,2021,就业,德勤华永会计师事务所(特殊普通合伙)成都分所,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,香港大学,1
信息学部,大数据与软件学院,本科,2021,升学,厦门大学,1
信息学部,大数据与软件学院,本科,2021,就业,微软(中国)有限公司苏州分公司,1
信息学部,大数据与软件学院,本科,2021,就业,上海汉得信息技术股份有限公司深圳分公司,1
信息学部,大数据与软件学院,本科,2021,就业,中信银行股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,江津区交通运输综合行政执法支队,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,圣路易斯华盛顿大学,1
信息学部,大数据与软件学院,本科,2021,就业,苏州工业园区星子火培训中心有限公司,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,莱顿大学,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,新南威尔士大学,1
信息学部,大数据与软件学院,本科,2021,就业,四川新网银行股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,欧冶链金再生资源有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,浙江省绍兴市自然资源和规划局上虞分局,1
信息学部,大数据与软件学院,本科,2021,就业,深圳市珍爱网信息技术有限公司,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,渥太华大学,1
信息学部,大数据与软件学院,本科,2021,就业,重庆机床(集团)有限责任公司,1
信息学部,大数据与软件学院,本科,2021,就业,中国铁建国际集团有限公司,1
信息学部,大数据与软件学院,本科,2021,升学,中国科学院计算技术研究所,1
信息学部,大数据与软件学院,本科,2021,升学,国科大杭州高等研究院,1
信息学部,大数据与软件学院,本科,2021,就业,重庆市建设信息中心,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,昆士兰大学,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,东北大学,1
信息学部,大数据与软件学院,本科,2021,就业,中国农业银行股份有限公司红河分行,1
信息学部,大数据与软件学院,本科,2021,就业,中国烟草总公司重庆市公司万盛分公司,1
信息学部,大数据与软件学院,本科,2021,就业,浙江保融科技有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,上海巨篷网络科技有限公司,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,匹兹堡大学,1
信息学部,大数据与软件学院,本科,2021,出国(境)留学或工作,香港理工大学,1
信息学部,大数据与软件学院,本科,2021,就业,重庆远通电子技术开发有限公司,1
信息学部,大数据与软件学院,本科,2021,升学,北京大学深圳研究生院,1
信息学部,大数据与软件学院,本科,2021,就业,酒泉卫星发射中心,1
信息学部,大数据与软件学院,本科,2021,就业,东莞银行股份有限公司,1
信息学部,大数据与软件学院,本科,2021,就业,杭州巨量引擎网络技术有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,花旗金融信息服务(中国)有限公司,6
信息学部,大数据与软件学院,硕士,2021,就业,成都华为技术有限公司,2
信息学部,大数据与软件学院,硕士,2021,就业,行吟信息科技(上海)有限公司,2
信息学部,大数据与软件学院,硕士,2021,就业,小米通讯技术有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中国电子科技集团公司第十研究所,1
信息学部,大数据与软件学院,硕士,2021,就业,西安华为技术有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,北京有竹居网络技术有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中国农业银行股份有限公司重庆市分行,1
信息学部,大数据与软件学院,硕士,2021,就业,招银网络科技(深圳)有限公司成都分公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中国长江三峡集团有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中国工商银行股份有限公司软件开发中心,1
信息学部,大数据与软件学院,硕士,2021,就业,广联达科技股份有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中航飞机股份有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,东方红卫星移动通信有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,重庆长安汽车软件科技有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,重庆电力高等专科学校,1
信息学部,大数据与软件学院,硕士,2021,出国(境)留学或工作,阿尔伯塔大学,1
信息学部,大数据与软件学院,硕士,2021,选调生,中共南充市委组织部,1
信息学部,大数据与软件学院,硕士,2021,就业,阿里巴巴(中国)有限公司余杭分公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中冶赛迪电气技术有限公司重庆分公司,1
信息学部,大数据与软件学院,硕士,2021,就业,广州汇智通信技术有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中国邮政储蓄银行股份有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,北京世纪好未来教育科技有限公司,1
信息学部,大数据与软件学院,硕士,2021,出国(境)留学或工作,墨尔本大学,1
信息学部,大数据与软件学院,硕士,2021,就业,贵州省农村信用社联合社,1
信息学部,大数据与软件学院,硕士,2021,就业,北京依图网络科技有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,淘宝(中国)软件有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,深圳市南山区南山街道办事处,1
信息学部,大数据与软件学院,硕士,2021,升学,浙江大学,1
信息学部,大数据与软件学院,硕士,2021,就业,渤海银行股份有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,重庆两江卫星移动通信有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中国银行股份有限公司重庆市分行,1
信息学部,大数据与软件学院,硕士,2021,就业,重庆生物智能制造研究院,1
信息学部,大数据与软件学院,硕士,2021,就业,中国农业银行股份有限公司四川省分行,1
信息学部,大数据与软件学院,硕士,2021,就业,成都欧珀通信科技有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,广州光锥元信息科技有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,重庆金美通信有限责任公司,1
信息学部,大数据与软件学院,硕士,2021,就业,中兴通讯股份有限公司,1
信息学部,大数据与软件学院,硕士,2021,就业,华为技术有限公司北京研究所,1
信息学部,大数据与软件学院,硕士,2021,就业,重庆市烟草投资管理有限公司,1
信息学部,大数据与软件学院,博士,2021,就业,浙江大学,1
信息学部,大数据与软件学院,博士,2021,就业,西南石油大学,1
信息学部,大数据与软件学院,博士,2021,就业,陆军军医大学,1
信息学部,大数据与软件学院,本科,2022,升学,重庆大学,46
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,悉尼科技大学,14
信息学部,大数据与软件学院,本科,2022,升学,南京大学,9
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,西澳大学,5
信息学部,大数据与软件学院,本科,2022,升学,国防科技大学,5
信息学部,大数据与软件学院,本科,2022,就业,中国船舶重工集团海装风电股份有限公司,3
信息学部,大数据与软件学院,本科,2022,升学,天津大学,3
信息学部,大数据与软件学院,本科,2022,升学,中国科学院计算技术研究所,3
信息学部,大数据与软件学院,本科,2022,就业,德勤华庆商务服务有限公司,3
信息学部,大数据与软件学院,本科,2022,就业,中移物联网有限公司,3
信息学部,大数据与软件学院,本科,2022,就业,华为技术有限公司,3
信息学部,大数据与软件学院,本科,2022,就业,重庆长安汽车股份有限公司,2
信息学部,大数据与软件学院,本科,2022,就业,浪潮集团有限公司,2
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,格拉斯哥大学,2
信息学部,大数据与软件学院,本科,2022,就业,花旗金融信息服务(中国)有限公司,2
信息学部,大数据与软件学院,本科,2022,就业,交通银行股份有限公司四川省分行,2
信息学部,大数据与软件学院,本科,2022,就业,腾讯科技(深圳)有限公司,2
信息学部,大数据与软件学院,本科,2022,就业,上海梦创双杨数据科技股份有限公司,2
信息学部,大数据与软件学院,本科,2022,就业,北京有竹居网络技术有限公司,2
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,新南威尔士大学,2
信息学部,大数据与软件学院,本科,2022,就业,深圳开鸿数字产业发展有限公司,2
信息学部,大数据与软件学院,本科,2022,就业,广州四三九九信息科技有限公司,2
信息学部,大数据与软件学院,本科,2022,升学,中山大学,2
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,东北大学,2
信息学部,大数据与软件学院,本科,2022,就业,中国联合网络通信有限公司重庆市分公司,2
信息学部,大数据与软件学院,本科,2022,就业,重庆长安汽车软件科技有限公司,2
信息学部,大数据与软件学院,本科,2022,就业,民生科技有限责任公司,2
信息学部,大数据与软件学院,本科,2022,升学,浙江大学,2
信息学部,大数据与软件学院,本科,2022,就业,成都市联洲国际技术有限公司,2
信息学部,大数据与软件学院,本科,2022,就业,深圳计算科学研究院,1
信息学部,大数据与软件学院,本科,2022,就业,成都不亦说乎科技有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,成都三快科技有限公司,1
信息学部,大数据与软件学院,本科,2022,升学,中国石油大学(华东),1
信息学部,大数据与软件学院,本科,2022,就业,交通银行股份有限公司深圳分行,1
信息学部,大数据与软件学院,本科,2022,就业,中国工商银行股份有限公司广东省分行,1
信息学部,大数据与软件学院,本科,2022,就业,国网江苏省电力有限公司南京供电分公司,1
信息学部,大数据与软件学院,本科,2022,选调生,中共青海省委组织部,1
信息学部,大数据与软件学院,本科,2022,就业,北京荣耀终端有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,紫金矿业集团股份有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,抖音视界(北京)有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,北京京东振世信息技术有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,招联消费金融有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,中国移动通信集团福建有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,中移在线服务有限公司广西分公司,1
信息学部,大数据与软件学院,本科,2022,就业,中国联合网络通信有限公司贵州省分公司,1
信息学部,大数据与软件学院,本科,2022,就业,北京博乐科技有限公司,1
信息学部,大数据与软件学院,本科,2022,升学,华南理工大学,1
信息学部,大数据与软件学院,本科,2022,就业,中华人民共和国外交部,1
信息学部,大数据与软件学院,本科,2022,就业,欧冶云商股份有限公司,1
信息学部,大数据与软件学院,本科,2022,升学,广东技术师范大学,1
信息学部,大数据与软件学院,本科,2022,就业,上海华讯网络系统有限公司成都分公司,1
信息学部,大数据与软件学院,本科,2022,就业,普华永道商务服务(成都)有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,深圳虾皮信息科技有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,上海汉得信息技术股份有限公司成都分公司,1
信息学部,大数据与软件学院,本科,2022,就业,深圳小米通讯技术有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,上海树维信息科技有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,金蝶软件(中国)有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,徐州云晟瑞电子商务有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,中国银行股份有限公司陕西省分行,1
信息学部,大数据与软件学院,本科,2022,就业,上海汉得信息技术股份有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,小米通讯技术有限公司,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,伦敦大学学院,1
信息学部,大数据与软件学院,本科,2022,就业,德邦物流股份有限公司,1
信息学部,大数据与软件学院,本科,2022,选调生,中华人民共和国海关总署,1
信息学部,大数据与软件学院,本科,2022,就业,普联技术有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,中国石油新疆油田分公司,1
信息学部,大数据与软件学院,本科,2022,就业,浙江天猫技术有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,重庆华伟工业(集团)有限责任公司,1
信息学部,大数据与软件学院,本科,2022,升学,东南大学,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,匹兹堡大学,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,香港城市大学,1
信息学部,大数据与软件学院,本科,2022,升学,华东师范大学(非全日制),1
信息学部,大数据与软件学院,本科,2022,就业,华夏银行股份有限公司重庆分行,1
信息学部,大数据与软件学院,本科,2022,升学,西北农林科技大学,1
信息学部,大数据与软件学院,本科,2022,就业,东方电气集团东方锅炉股份有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,重庆飞驶特人力资源管理有限公司,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,亚琛工业大学,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,香港大学,1
信息学部,大数据与软件学院,本科,2022,就业,江苏丰尚智能科技有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,兴业银行股份有限公司泰州分行,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,波士顿大学,1
信息学部,大数据与软件学院,本科,2022,升学,厦门大学,1
信息学部,大数据与软件学院,本科,2022,就业,诺博汽车科技南京有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,福建一滴水供应链管理有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,重庆市工程管理有限公司,1
信息学部,大数据与软件学院,本科,2022,选调生,中国共产党内江市委员会组织部,1
信息学部,大数据与软件学院,本科,2022,就业,杭州巨量引擎网络技术有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,中国电信股份有限公司陕西分公司,1
信息学部,大数据与软件学院,本科,2022,就业,中冶赛迪技术研究中心有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,重庆晨生企业管理咨询有限公司,1
信息学部,大数据与软件学院,本科,2022,升学,北京大学深圳研究生院,1
信息学部,大数据与软件学院,本科,2022,选调生,玉门市发展和改革局(玉门市粮食和物资储备局、玉门市能源局),1
信息学部,大数据与软件学院,本科,2022,就业,国家税务总局贵阳经济技术开发区税务局,1
信息学部,大数据与软件学院,本科,2022,升学,北京师范大学(非全日制),1
信息学部,大数据与软件学院,本科,2022,就业,杭州优稳自动化系统有限公司,1
信息学部,大数据与软件学院,本科,2022,升学,华中科技大学,1
信息学部,大数据与软件学院,本科,2022,升学,北京理工大学,1
信息学部,大数据与软件学院,本科,2022,升学,西安交通大学,1
信息学部,大数据与软件学院,本科,2022,升学,中国科学院大学计算技术研究所,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,悉尼大学,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,德克萨斯大学阿灵顿分校,1
信息学部,大数据与软件学院,本科,2022,就业,阿里巴巴(北京)软件服务有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,中国民生银行股份有限公司上海分行,1
信息学部,大数据与软件学院,本科,2022,升学,中国科学技术大学,1
信息学部,大数据与软件学院,本科,2022,就业,深圳市欢太科技有限公司,1
信息学部,大数据与软件学院,本科,2022,出国(境)留学或工作,纽约大学,1
信息学部,大数据与软件学院,本科,2022,就业,中国银联股份有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,中国建设银行股份有限公司重庆市分行,1
信息学部,大数据与软件学院,本科,2022,就业,中建四局第六建设有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,中国移动通信集团重庆有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,上海云轴信息科技有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,nan,1
信息学部,大数据与软件学院,本科,2022,就业,招银网络科技(深圳)有限公司,1
信息学部,大数据与软件学院,本科,2022,升学,中国科学院大学深圳先进技术研究院,1
信息学部,大数据与软件学院,本科,2022,就业,成都华为技术有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,锐捷网络股份有限公司,1
信息学部,大数据与软件学院,本科,2022,就业,全国人大常委会办公厅,1
信息学部,大数据与软件学院,本科,2022,就业,天翼云科技有限公司上海分部,1
信息学部,大数据与软件学院,本科,2022,就业,重庆源盾科技集团有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,成都华为技术有限公司,4
信息学部,大数据与软件学院,硕士,2022,就业,中冶赛迪重庆信息技术有限公司,3
信息学部,大数据与软件学院,硕士,2022,就业,成都东方财富信息技术有限公司,3
信息学部,大数据与软件学院,硕士,2022,就业,重庆长安汽车软件科技有限公司,3
信息学部,大数据与软件学院,硕士,2022,就业,华为技术有限公司,2
信息学部,大数据与软件学院,硕士,2022,就业,重庆大学,2
信息学部,大数据与软件学院,硕士,2022,就业,重庆位图信息技术有限公司,2
信息学部,大数据与软件学院,硕士,2022,就业,杭州海康威视数字技术股份有限公司,2
信息学部,大数据与软件学院,硕士,2022,就业,杭州巨量引擎网络技术有限公司,2
信息学部,大数据与软件学院,硕士,2022,就业,北京华为数字技术有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,中国人民解放军63819部队,1
信息学部,大数据与软件学院,硕士,2022,就业,重庆农村商业银行股份有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,花旗金融信息服务(中国)有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,安徽科大国创云网科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,重庆金美通信有限责任公司,1
信息学部,大数据与软件学院,硕士,2022,就业,上海暖叠网络科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,中国银行股份有限公司陕西省分行,1
信息学部,大数据与软件学院,硕士,2022,就业,西安华为技术有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,渤海银行股份有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,锐捷网络股份有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,微软(中国)有限公司无锡分公司,1
信息学部,大数据与软件学院,硕士,2022,就业,中国电信股份有限公司重庆分公司,1
信息学部,大数据与软件学院,硕士,2022,就业,北森云计算有限公司北京分公司,1
信息学部,大数据与软件学院,硕士,2022,就业,中国农业银行股份有限公司重庆市分行,1
信息学部,大数据与软件学院,硕士,2022,就业,清华大学社会科学学院,1
信息学部,大数据与软件学院,硕士,2022,就业,高德软件有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,通号通信信息集团有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,成都三快科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,海通证券股份有限公司重庆民生路证券营业部,1
信息学部,大数据与软件学院,硕士,2022,就业,北京达佳互联信息技术有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,杭州网易云音乐科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,拉扎斯网络科技(上海)有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,中国电信股份有限公司贵州分公司,1
信息学部,大数据与软件学院,硕士,2022,就业,英特尔亚太研发有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,阿里巴巴(北京)软件服务有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,成都不亦说乎科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,蚂蚁蓉信(成都)网络科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,深圳市欢太科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,民生科技有限责任公司,1
信息学部,大数据与软件学院,硕士,2022,就业,中国邮政储蓄银行股份有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,上海寻梦信息技术有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,重庆云辑数字科技有限责任公司,1
信息学部,大数据与软件学院,硕士,2022,选调生,中国共产党内江市委员会组织部(待分配),1
信息学部,大数据与软件学院,硕士,2022,出国(境)留学或工作,香港科技大学,1
信息学部,大数据与软件学院,硕士,2022,就业,重庆蚂蚁消费金融有限公司,1
信息学部,大数据与软件学院,硕士,2022,选调生,北京市昌平区经济和信息化局,1
信息学部,大数据与软件学院,硕士,2022,就业,北京达佳互联信息技术有限公司杭州分公司,1
信息学部,大数据与软件学院,硕士,2022,就业,国网河南省电力公司直流中心,1
信息学部,大数据与软件学院,硕士,2022,就业,中国联合网络通信有限公司山西省分公司,1
信息学部,大数据与软件学院,硕士,2022,就业,思特沃克软件技术(武汉)有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,西门子(中国)有限公司成都软件开发分公司,1
信息学部,大数据与软件学院,硕士,2022,就业,恒生电子股份有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,上海浦东发展银行股份有限公司成都分行,1
信息学部,大数据与软件学院,硕士,2022,选调生,中国共产党泸州市委员会组织部,1
信息学部,大数据与软件学院,硕士,2022,就业,河南中烟工业有限责任公司,1
信息学部,大数据与软件学院,硕士,2022,就业,百度在线网络技术(北京)有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,常州长川科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,江苏满运物流信息有限公司,1
信息学部,大数据与软件学院,硕士,2022,选调生,中共遵义市委组织部,1
信息学部,大数据与软件学院,硕士,2022,就业,北京星选科技有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,蚂蚁智信(杭州)信息技术有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,普联技术有限公司,1
信息学部,大数据与软件学院,硕士,2022,就业,中国铁路北京局集团有限公司,1
